"statecode","countycode","v014_numerator","v014_denominator","v014_rawvalue","v014_cihigh","v014_cilow"
"05","011",88,2306,38.1613183000867,47.0158114668059,30.60649317914
"05","081",88,2318,37.9637618636756,46.7724164117577,30.4480471402488
"18","119",88,4276,20.5799812909261,25.355112545008,16.5057467893117
"29","059",88,3674,23.9520958083832,29.509651944054,19.2102812387308
"48","017",89,1995,44.6115288220551,54.8983250094017,35.8267208733588
"51","139",89,4383,20.3057266712298,24.9879439638961,16.3071659006048
"13","187",89,12613,7.05621184492191,8.68327585774649,5.6667175249624
"28","021",89,3192,27.8822055137845,34.3114531308761,22.3917005458492
"21","171",89,2115,42.080378250591,51.783526427308,33.7939991216788
"06","011",89,5409,16.4540580513958,20.2481342935397,13.213959723119
"36","025",89,9720,9.15637860082304,11.267711768905,7.3533238829579
"18","123",89,3574,24.9020705092334,30.6441405690421,19.9984074265111
"28","041",90,2409,37.359900373599,45.9216603528047,30.0417717439211
"56","041",90,5174,17.3946656358717,21.3809972535575,13.9873653133177
"01","067",90,3365,26.7459138187221,32.8752688825873,21.5068731444594
"54","043",90,3904,23.0532786885246,28.336393388808,18.5375584352218
"27","119",90,7294,12.3389086920757,15.1666136262553,9.92193969442089
"47","101",90,2470,36.4372469635627,44.7875626679783,29.2998494457919
"01","065",90,3029,29.7127764938924,36.5220468107978,23.892581093135
"22","059",90,2930,30.7167235494881,37.7560681876814,24.6998730822887
"21","079",90,3319,27.1166013859596,33.3309068363683,21.8049497231413
"22","127",90,2708,33.2348596750369,40.8512850036582,26.7247518947954
"30","093",90,6800,13.2352941176471,16.2684234985157,10.642739431045
"26","041",90,6880,13.0813953488372,16.0792557834166,10.5189866469631
"37","091",91,5589,16.2819824655573,19.9906664728122,13.1092366249474
"26","061",91,10509,8.65924445713198,10.6316333539393,6.97188348052441
"37","185",91,3414,26.6549502050381,32.7263722661241,21.4609031918076
"21","161",91,3403,26.7411107846018,32.832158365133,21.5302743158481
"18","183",91,7006,12.988866685698,15.9474500309089,10.4578252207866
"06","109",91,8701,10.4585679806919,12.8408039209916,8.42058654141261
"40","061",91,2486,36.6049879324216,44.9428137234705,29.4720528949441
"31","037",91,2555,35.6164383561644,43.7290939008014,28.6761344410298
"13","163",91,3265,27.8713629402756,34.2198575548385,22.4402828474215
"51","009",91,6558,13.8761817627325,17.036876321523,11.1722359708495
"40","107",91,2270,40.0881057268723,49.2193105359241,32.2764420690886
"47","005",91,2921,31.153714481342,38.2498578967982,25.0830275579702
"32","013",91,3824,23.7970711297071,29.2175300513985,19.1599172324349
"13","093",91,2227,40.8621463852717,50.1696609414224,32.899651323229
"24","047",91,8595,10.587550901687,12.9991663660905,8.52443554355219
"49","041",92,5735,16.0418482999128,19.6739028773629,12.9319938563666
"13","147",92,5031,18.2866229377857,22.4269196982063,14.7415990392094
"41","009",92,10295,8.93637688198154,10.9596729481958,7.2039810360624
"21","045",92,3195,28.7949921752739,35.3145017219643,23.2128277828677
"12","059",92,3534,26.0328239954726,31.9269476518608,20.9861303809458
"48","093",92,2964,31.0391363022942,38.0667452772187,25.0219246849738
"20","133",92,3939,23.3561817720234,28.6442835749368,18.8283789708714
"01","087",93,6331,14.6896224924972,17.9957799755698,11.8564212167508
"42","031",93,11159,8.33408011470562,10.209811186068,6.72667826178415
"22","007",93,4216,22.0588235294118,27.0235491046804,17.8043175339775
"01","075",93,2749,33.8304838122954,41.4446282376619,27.3055666508728
"21","185",93,17629,5.27539849112258,6.46271955444623,4.25792743339097
"40","035",93,2844,32.7004219409283,40.0602260989215,26.3934608731538
"19","047",93,3873,24.012393493416,29.416804292624,19.3811006256776
"48","403",93,1826,50.9309967141292,62.393911843008,41.107887581188
"47","075",93,3735,24.8995983935743,30.5036902343595,20.0971894841364
"01","091",93,3923,23.7063471832781,29.0418768863963,19.1340817545882
"39","075",93,12371,7.5175814404656,9.20954514795349,6.0676584530959
"41","007",93,7400,12.5675675675676,15.3961193277477,10.1436490166553
"21","225",94,2822,33.309709425939,40.7626483801673,26.917635860769
"21","153",94,2393,39.2812369410781,48.0702857203645,31.7432379436232
"08","083",94,5184,18.1327160493827,22.1898521853457,14.6530803238986
"48","253",94,3236,29.0482076637824,35.5476494835699,23.4739086523765
"46","041",94,1609,58.4213797389683,71.4929731067945,47.2104216277752
"44","005",94,16907,5.5598272904714,6.80382053166335,4.49290639374757
"51","073",94,7027,13.3769745268251,16.3700289922915,10.8099570797055
"29","141",95,4246,22.3739990579369,27.3510536089391,18.1019013338036
"39","107",95,9067,10.4775559722069,12.8082688456552,8.47696846402671
"34","037",95,29252,3.24764118692739,3.97007293940775,2.62753565784665
"49","007",95,5644,16.8320340184266,20.5762887355697,13.6181206703278
"48","299",95,3116,30.4878048780488,37.2697604696905,24.6664547700033
"51","033",95,5992,15.8544726301736,19.3812706314345,12.8272151307293
"45","039",95,3737,25.4214610650254,31.0764178816044,20.5674800811694
"51","790",96,5536,17.3410404624277,21.1763784319596,14.0462984492403
"40","117",96,3509,27.3582217155885,33.4090712451777,22.1602474251908
"13","091",96,3479,27.5941362460477,33.6971632651131,22.3513389522835
"21","069",96,3286,29.214850882532,35.6763332316885,23.6641230112582
"48","259",96,11538,8.32033281331253,10.1605504419595,6.73949629181786
"26","033",96,7304,13.1434830230011,16.0504423602586,10.6462634467408
"48","051",96,3607,26.6149154421957,32.501367063856,21.5581669573037
"32","001",96,4854,19.7775030902349,24.1517163163017,16.0198410002049
"51","540",96,8737,10.9877532333753,13.4179273205137,8.90011539601631
"21","127",96,3229,29.7305667389285,36.3061105603371,24.0818545106827
"27","047",97,6147,15.7800553115341,19.2503292553138,12.7965618308496
"21","065",97,2829,34.2877341816896,41.8281279365196,27.8050426207962
"26","103",97,17465,5.55396507300315,6.7753663860529,4.50389153015931
"31","173",97,2091,46.389287422286,56.5909966199971,37.6185870751948
"47","129",97,3931,24.6756550496057,30.1022065460223,20.0102939644448
"18","179",97,5977,16.2288773632257,19.797854096104,13.1605262797779
"04","012",97,2529,38.3550810597074,46.7899461970794,31.1033869411753
"21","011",97,2720,35.6617647058823,43.5043286516227,28.919288814056
"42","127",97,8256,11.7490310077519,14.332821454992,9.52767267129752
"21","025",97,2263,42.8634555899249,52.2897807920521,34.7593749775662
"39","055",97,21534,4.5045045045045,5.49511349179966,3.6528497062428
"46","013",98,9323,10.511637884801,12.8103196710431,8.53385574110776
"55","075",98,7609,12.8794848206072,15.6959666570029,10.4561883393807
"12","041",98,3562,27.5126333520494,33.529087673536,22.3360856469252
"37","079",98,3793,25.8370682836805,31.4871105439323,20.975780931808
"21","017",98,4196,23.3555767397521,28.4629671813954,18.961186147366
"13","109",98,2651,36.967182195398,45.0511543919786,30.0117454071474
"17","107",98,5882,16.6609996599796,20.3044220151539,13.5262048749316
"55","043",98,14539,6.74049109292248,8.21449964186913,5.47225648767781
"28","077",98,2712,36.1356932153392,44.0378356538109,29.3367024610426
"13","027",98,3041,32.2262413679711,39.2734660615374,26.1628204782465
"48","313",99,2812,35.2062588904694,42.8623569534692,28.6139099765986
"37","173",99,2805,35.2941176470588,42.9693218371321,28.6853172385723
"28","131",99,5075,19.5073891625616,23.7495463553016,15.8546433210237
"51","109",99,7025,14.0925266903915,17.1571455876378,11.4537102995296
"13","003",99,1995,49.6240601503759,60.4155126582233,40.3319873955867
"21","041",99,2376,41.6666666666667,50.7276716132809,33.8646106288701
"41","049",99,3050,32.4590163934426,39.5176877879198,26.3810868374411
"18","049",99,4266,23.2067510548523,28.253386721321,18.8613021224087
"48","285",99,4639,21.3408062082345,25.9816658230557,17.3447542259529
"33","019",99,7767,12.7462340672074,15.5180826256155,10.35951008809
"40","099",99,2816,35.15625,42.8014729237058,28.5732652181092
"13","311",99,6699,14.7783251231527,17.9920805721982,12.011093425018
"23","027",99,7593,13.0383247728171,15.8736925791065,10.5969070004208
"18","117",99,4081,24.2587601078167,29.5341699958725,19.7163231693691
"13","005",100,2571,38.8953714507974,46.5188642551536,31.2718786464411
"20","059",100,6059,16.5043736590196,19.7392308961875,13.2695164218518
"09","007",100,33742,2.96366546144271,3.54454389188548,2.38278703099994
"36","077",100,21971,4.55145418961358,5.44353921077784,3.65936916844932
"37","015",100,2910,34.3642611683849,41.0996563573883,27.6288659793814
"13","251",100,2369,42.2119037568594,50.4854368932039,33.938370620515
"16","017",100,8692,11.5048320294524,13.759779107225,9.24988495167971
"21","135",100,2671,37.4391613627855,44.7772369898914,30.1010857356795
"21","005",100,4824,20.7296849087894,24.7927031509121,16.6666666666667
"54","067",100,4502,22.2123500666371,26.5659706796979,17.8587294535762
"48","063",100,3125,32,38.272,25.728
"55","019",100,8880,11.2612612612613,13.4684684684685,9.05405405405405
"55","031",100,8866,11.2790435371081,13.4897360703812,9.06835100383488
"01","129",101,3188,31.6813048933501,37.86002390759,25.5025858791101
"09","013",101,48755,2.07158240180494,2.47559750215151,1.66756730145837
"21","109",101,2433,41.5125359638307,49.6086133240431,33.4164586036182
"21","233",101,2670,37.8277153558052,45.2051521413472,30.4502785702633
"37","039",101,4574,22.0813292522956,26.3877910400955,17.7748674644956
"42","109",101,11395,8.8635366388767,10.592168163001,7.13490511475235
"55","109",101,20960,4.81870229007634,5.75848073556283,3.87892384458984
"01","057",102,3154,32.3398858592264,38.6160525298636,26.0637191885892
"01","131",102,2360,43.2203389830508,51.6080634233854,34.8326145427162
"28","147",102,3030,33.6633663366337,40.1963794320758,27.1303532411915
"27","021",102,5638,18.0915218162469,21.6025238877598,14.580519744734
"18","087",102,11087,9.19996392171011,10.985390969531,7.41453687388927
"29","195",102,6013,16.963246299684,20.2552851620139,13.6712074373541
"48","337",102,4235,24.0850059031877,28.7591569490412,19.4108548573342
"47","139",102,3148,32.4015247776366,38.6896536465024,26.1133959087708
"17","011",103,6853,15.0299139063184,17.9325590934745,12.1272687191623
"25","015",103,73004,1.41088159552901,1.6833574525722,1.13840573848583
"45","061",103,3188,32.3086574654956,38.5482520287267,26.0690629022645
"56","033",103,6719,15.329662152106,18.290196080902,12.3691282233099
"27","147",103,8505,12.1105232216343,14.4493624300506,9.77168401321802
"26","069",103,3912,26.3292433537832,31.4140663260687,21.2444203814978
"05","037",104,3404,30.5522914218566,36.4242527888613,24.680330054852
"17","021",104,6159,16.8858580938464,20.1312155371462,13.6405006505466
"21","001",104,5070,20.5128205128205,24.455257690983,16.570383334658
"18","153",104,3442,30.2149912841371,36.0221256517384,24.4078569165358
"21","191",104,3009,34.5629777334663,41.2057681931817,27.9201872737508
"38","059",104,5992,17.3564753004005,20.6922824588257,14.0206681419753
"45","001",104,5642,18.4331797235023,21.9759228098695,14.8904366371351
"47","049",104,3602,28.8728484175458,34.4220312307839,23.3236656043077
"48","395",104,3532,29.445073612684,35.1042345677474,23.7859126576207
"05","127",105,1986,52.8700906344411,62.9828919946026,42.7572892742795
"19","021",105,5179,20.2741842054451,24.152157463078,16.3962109478122
"29","133",105,2391,43.9146800501882,52.3145225852283,35.5148375151481
"38","005",105,1747,60.1030337721809,71.59932656055,48.6067409838118
"39","161",105,6242,16.8215315603973,20.0390938002693,13.6039693205253
"28","141",105,3889,26.9992285934688,32.1635442276371,21.8349129593004
"42","059",105,7594,13.8267052936529,16.4714279037768,11.181982683529
"49","013",105,5512,19.0493468795356,22.6930376453703,15.4056561137009
"48","171",105,5011,20.9539014168829,24.9618885454562,16.9459142883096
"48","145",105,2988,35.140562248996,41.8621229923965,28.4190015055954
"51","035",105,5166,20.3252032520325,24.2129352499576,16.4374712541075
"23","029",106,6156,17.2189733593242,20.496984255415,13.9409624632335
"16","075",106,5748,18.4411969380654,21.9518850167597,14.9305088593712
"17","063",106,12228,8.66862937520445,10.318893938202,7.01836481220686
"22","065",106,2144,49.4402985074627,58.8523484497829,40.0282485651425
"47","061",106,2609,40.6285933307781,48.363141079469,32.8940455820872
"48","007",106,4133,25.6472296152916,30.5297447559483,20.7647144746348
"35","055",106,5648,18.7677053824363,22.3405515361782,15.1948592286943
"05","087",107,3592,29.7884187082405,35.432738766221,24.1440986502601
"16","065",107,46577,2.29727118534899,2.73255893785056,1.86198343284742
"27","005",107,7685,13.9232270657124,16.5614050290521,11.2850491023727
"48","127",107,2618,40.8708938120703,48.6151251521259,33.1266624720147
"48","089",107,4329,24.7170247170247,29.4004152571646,20.0336341768848
"28","061",107,3239,33.0348873108984,39.29434938199,26.7754252398068
"47","085",107,3575,29.9300699300699,35.601230111403,24.2589097487369
"40","005",107,2714,39.4252026529108,46.8955039234582,31.9549013823634
"42","123",107,6747,15.8589002519638,18.8638502517068,12.8539502522209
"06","035",108,4554,23.7154150197628,28.1881680933267,19.2426619461989
"12","047",108,2289,47.1821756225426,56.0807852761075,38.2835659689777
"18","011",108,15985,6.75633406318423,8.03058601795496,5.48208210841351
"26","133",108,4869,22.181146025878,26.3645342980099,17.9977577537461
"50","021",108,12023,8.98278299925144,10.6769456455968,7.2886203529061
"28","023",108,3259,33.1389996931574,39.3890510883737,26.8889482979411
"54","047",108,3021,35.7497517378352,42.4921938090069,29.0073096666634
"55","135",108,9721,11.1099681102767,13.2053201828012,9.01461603775229
"55","097",108,19510,5.53562275756023,6.57964723203537,4.49159828308508
"55","115",108,8029,13.4512392576909,15.9881576157691,10.9143208996127
"55","005",108,9146,11.8084408484583,14.035525639297,9.58135605761972
"21","099",109,4217,25.8477590704292,30.7002610285664,20.995257112292
"22","013",109,2692,40.4903417533432,48.0917536246154,32.8889298820711
"36","037",109,11857,9.1928818419499,10.9186978795197,7.46706580438014
"42","035",109,10403,10.4777468038066,12.4447756183279,8.51071798928533
"37","123",109,5748,18.9631176061239,22.5231386147294,15.4030965975183
"54","077",109,5692,19.1496837666901,22.7447295779102,15.55463795547
"55","017",109,13354,8.16234836004194,9.6946982744844,6.62999844559947
"12","087",110,10450,10.5263157894737,12.493459657812,8.55917192113541
"13","237",110,4258,25.8337247534054,30.6614968116804,21.0059526951304
"13","303",110,3823,28.7732147528119,34.1503147852825,23.3961147203414
"27","131",110,20591,5.34213976980234,6.34047173153975,4.34380780806493
"26","151",110,8433,13.0439938337484,15.4816380201749,10.6063496473218
"21","197",110,2675,41.1214953271028,48.8062255791159,33.4367650750897
"33","009",110,22792,4.82625482625483,5.72817889716282,3.92433075534683
"01","007",111,3917,28.3380137860608,33.6098752503424,23.0661523217791
"05","021",111,2822,39.3338058114812,46.6512690841925,32.0163425387699
"20","021",111,4295,25.8440046565774,30.6518932143402,21.0361160988146
"06","015",111,4973,22.3205308666801,26.4729300936238,18.1681316397363
"06","021",111,6931,16.0150050497764,18.9943559883987,13.035654111154
"08","089",111,4547,24.4117000219925,28.9531298340865,19.8702702098985
"13","177",111,7754,14.3151921588857,16.9783184621604,11.6520658556111
"21","115",111,4486,24.7436469014712,29.3468304403904,20.1404633625521
"28","129",111,3228,34.3866171003717,40.7837302836404,27.989503917103
"37","009",111,4640,23.9224137931034,28.3728192576706,19.4720083285363
"28","013",111,2898,38.3022774327122,45.4278403573469,31.1767145080775
"47","033",111,3237,34.2910101946247,40.6703371503217,27.9116832389276
"51","027",111,3488,31.8233944954128,37.743658645525,25.9031303453006
"49","039",111,11470,9.67741935483871,11.4777577467822,7.87708096289526
"05","047",112,3777,29.6531638866826,35.1450066928108,24.1613210805543
"05","061",112,3012,37.1845949535193,44.0712783129968,30.2979115940417
"17","045",112,3282,34.1255332114564,40.4456704079057,27.8053960150072
"22","077",112,4100,27.3170731707317,32.3762659216455,22.257880419818
"17","051",112,3960,28.2828282828283,33.5208813835218,23.0447751821347
"42","115",112,6862,16.3217720781113,19.3446065693306,13.2989375868921
"50","011",112,9560,11.7154811715481,13.8852186484044,9.5457436946918
"05","135",113,3408,33.1572769953052,39.2708585073239,27.0436954832864
"26","035",113,5433,20.7988220136205,24.6337356511982,16.9639083760427
"21","097",113,3840,29.4270833333333,34.85288692525,24.0012797414167
"27","111",113,11409,9.9044613901306,11.7306587600105,8.07826402025069
"39","159",113,13769,8.20684145544339,9.72002947149102,6.69365343939575
"21","163",113,5969,18.9311442452672,22.4216930462322,15.4405954443022
"47","041",113,3955,28.5714285714286,33.8394654343767,23.3033917084804
"13","199",114,4148,27.4831243972999,32.5282240535153,22.4380247410845
"13","321",114,4335,26.2975778546713,31.1250457610107,21.4701099483319
"18","073",114,7872,14.4817073170732,17.1401261908005,11.8232884433459
"21","207",114,3620,31.4917127071823,37.2726722027573,25.7107532116074
"28","161",114,2514,45.346062052506,53.6702758050841,37.0218482999279
"55","121",114,6400,17.8125,21.0823552146846,14.5426447853154
"41","031",114,5020,22.7091633466135,26.8779030625461,18.540423630681
"37","059",114,8882,12.8349470839901,15.1910688329184,10.4788253350618
"40","095",114,3495,32.618025751073,38.6057434546442,26.6303080475018
"51","137",114,7048,16.1748013620885,19.1440228964219,13.2055798277552
"01","107",115,3360,34.2261904761905,40.4817435648026,27.9706373875784
"02","188",115,2074,55.4484088717454,65.5827668166522,45.3140509268386
"13","271",115,2099,54.7879942829919,64.8016476311275,44.7743409348563
"21","021",115,7562,15.2076170325311,17.9871275294547,12.4281065356074
"45","081",115,3633,31.6542802091935,37.4397628344995,25.8687975838875
"47","071",115,5107,22.5181123947523,26.6337690185504,18.4024557709542
"31","043",115,4916,23.3930024410089,27.6685635430709,19.117441338947
"01","025",116,4921,23.5724446250762,27.8621918398633,19.2826974102891
"13","035",116,4772,24.3084660519698,28.732155499574,19.8847766043656
"31","141",116,7741,14.985144038238,17.7121620002541,12.2581260762218
"17","135",116,5076,22.8526398739165,27.0113959897493,18.6938837580837
"28","007",116,4353,26.6482885366414,31.4977822292597,21.7987948440231
